RecordID,RecordSubID_old,RecordSubID_new,Treatment,Treatment_Severity,TimeSinceFire_years,Study_Severity,Authors,Title,DOI,StudyType,VegCover,GFEDVegCover,Region,Lat,Lon,LiveC_Binary_Measurements,DeadC_Binary_Measurements,TreeAge_Binary_Measurements,Photosynthesis_Binary_Measurements,Sapflow_Binary_Measurements,NPP_Binary_Measurements,GPP_Binary_Measurements,NEP_Binary_Measurements,Ra_Binary_Measurements,NSC_Binary_Measurements,FoliarN_Binary_Measurements,WoodN_Binary_Measurements,PyCChar_Binary_Measurements,Emissions_Binary_Measurements,Regeneration_Binary_Measurements,BAI_treecores_Binary_Measurements,Isotopes_Binary_Measurements,MRT_Binary_Measurements,LiveC_units_StockData,PyC_units_StockData,DeadC_units_StockData,LitterC_units_StockData,TEC_units_StockData,ANPP_units_FluxData,GPP_units_FluxData,Ra_units_FluxData,NPP_units_FluxData,NEP_units_FluxData,Reco_units_FluxData,Photosynthesis_units_FluxData,EmissionsUnits_Emissions,Description_StockData,DescriptionNote_StockData,LiveWoodC_StockData,FoliageC_StockData,TotalLive_StockData,PyC_StockData,CWDC_StockData,FWDC_StockData,LitterC_StockData,TotalDead_StockData,TotalAboveground_StockData,TEC_StockData,ANPP_FluxData,GPP_FluxData,Ra_FluxData,NPP_FluxData,NEP_FluxData,Reco_FluxData,Photosynthesis_num_FluxData,LiveC_Emissions,DeadC_Emissions,ForestFloor_Emissions,LeafLitter_Emissions,TotalAbovegroundC_Emissions,Vcmax_text_Burned1_FluxData,Photosynthesis_text_Burned1_FluxData,BAI_text_Burned1_FluxData,UniqueID,LiveWoodC_StockData_MgC_ha,FoliageC_StockData_MgC_ha,TotalLive_StockData_MgC_ha,TotalAboveground_StockData_MgC_ha,PyC_StockData_MgC_ha,CWDC_StockData_MgC_ha,FWDC_StockData_MgC_ha,TotalDead_StockData_MgC_ha,LitterC_StockData_MgC_ha,TEC_StockData_MgC_ha,LiveWoodC_StockData_percent,FoliageC_StockData_percent,TotalLive_StockData_percent,TotalAboveground_StockData_percent,LitterC_StockData_percent,Biome,Biome_simple,ANPP_FluxData_g_m2,ANPP_FluxData_g_m2_unit,GPP_FluxData_g_m2,GPP_FluxData_g_m2_unit,NPP_FluxData_g_m2,NPP_FluxData_g_m2_unit,NEP_FluxData_g_m2,NEP_FluxData_g_m2_unit,Reco_FluxData_g_m2,Reco_FluxData_g_m2_unit,Photosynthesis_FluxData_g_m2,Photosynthesis_FluxData_g_m2_unit
1188,1,5,Burn,HighSeverity,2,Mixed,"Ribeiro-Kumara, Caius; Santin, Cristina; Doerr, Stefan H.; Pumpanen, Jukka; Baxter, Greg; Koster, Kajar",Short- to medium-term effects of crown and surface fires on soil respiration in a Canadian boreal forest (cdnsciencepub.com),10.1139/cjfr-2021-0354,Experimental Burn,JackPine,BORF,Canada,61.58,-117.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kg_per_m2,NA,kg_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HighSeverity,0,0,NA,NA,NA,1.275,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1188_5,0,NA,NA,6.72,NA,6.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boreal Forests/Taiga,AlpineBorealForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1188,2,6,Burn,HighSeverity,2,Mixed,"Ribeiro-Kumara, Caius; Santin, Cristina; Doerr, Stefan H.; Pumpanen, Jukka; Baxter, Greg; Koster, Kajar",Short- to medium-term effects of crown and surface fires on soil respiration in a Canadian boreal forest (cdnsciencepub.com),10.1139/cjfr-2021-0354,Experimental Burn,BlackSpruce,BORF,Canada,61.58,-117.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kg_per_m2,NA,kg_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HighSeverity,0,0,NA,NA,NA,0.9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1188_6,0,NA,NA,4.8,NA,4.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boreal Forests/Taiga,AlpineBorealForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,1,1,Control,Control_ref,8,High,"Ribeiro-Kumara, Christine; Pumpanen, Jukka; Heinonsalo, Jussi; Metslaid, Marek; Orumaa, Argo; Jogiste, Kalev; Berninger, Frank; Koster, Kajar",Long-term effects of forest fires on soil greenhouse gas emissions and extracellular enzyme activities in a hemiboreal forest - ScienceDirect,10.1016/j.scitotenv.2019.135291,Wildfire,ScotsPine,BORF,Estonia,59.2,23.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kg_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control_ref,NA,5.98,2.92,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190_1,28.704,14.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,2,2,Control,Control_ref,19,High,"Ribeiro-Kumara, Christine; Pumpanen, Jukka; Heinonsalo, Jussi; Metslaid, Marek; Orumaa, Argo; Jogiste, Kalev; Berninger, Frank; Koster, Kajar",Long-term effects of forest fires on soil greenhouse gas emissions and extracellular enzyme activities in a hemiboreal forest - ScienceDirect,10.1016/j.scitotenv.2019.135291,Wildfire,ScotsPine,BORF,Estonia,59.2,23.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kg_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control_ref,NA,5.98,2.92,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190_2,28.704,14.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,3,3,Control,Control_ref,34,High,"Ribeiro-Kumara, Christine; Pumpanen, Jukka; Heinonsalo, Jussi; Metslaid, Marek; Orumaa, Argo; Jogiste, Kalev; Berninger, Frank; Koster, Kajar",Long-term effects of forest fires on soil greenhouse gas emissions and extracellular enzyme activities in a hemiboreal forest - ScienceDirect,10.1016/j.scitotenv.2019.135291,Wildfire,ScotsPine,BORF,Estonia,59.2,23.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kg_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control_ref,NA,5.98,2.92,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190_3,28.704,14.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,4,4,Control,Control_ref,65,High,"Ribeiro-Kumara, Christine; Pumpanen, Jukka; Heinonsalo, Jussi; Metslaid, Marek; Orumaa, Argo; Jogiste, Kalev; Berninger, Frank; Koster, Kajar",Long-term effects of forest fires on soil greenhouse gas emissions and extracellular enzyme activities in a hemiboreal forest - ScienceDirect,10.1016/j.scitotenv.2019.135291,Wildfire,ScotsPine,BORF,Estonia,59.2,23.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kg_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control_ref,NA,5.98,2.92,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190_4,28.704,14.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,1,5,Burn,Burned,8,High,"Ribeiro-Kumara, Christine; Pumpanen, Jukka; Heinonsalo, Jussi; Metslaid, Marek; Orumaa, Argo; Jogiste, Kalev; Berninger, Frank; Koster, Kajar",Long-term effects of forest fires on soil greenhouse gas emissions and extracellular enzyme activities in a hemiboreal forest - ScienceDirect,10.1016/j.scitotenv.2019.135291,Wildfire,ScotsPine,BORF,Estonia,59.2,23.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kg_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Burned,NA,0.04,0.06,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190_5,0.192,0.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,2,6,Burn,Burned,19,High,"Ribeiro-Kumara, Christine; Pumpanen, Jukka; Heinonsalo, Jussi; Metslaid, Marek; Orumaa, Argo; Jogiste, Kalev; Berninger, Frank; Koster, Kajar",Long-term effects of forest fires on soil greenhouse gas emissions and extracellular enzyme activities in a hemiboreal forest - ScienceDirect,10.1016/j.scitotenv.2019.135291,Wildfire,ScotsPine,BORF,Estonia,59.2,23.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kg_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Burned,NA,0.43,0.43,NA,NA,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190_6,2.064,2.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,3,7,Burn,Burned,34,High,"Ribeiro-Kumara, Christine; Pumpanen, Jukka; Heinonsalo, Jussi; Metslaid, Marek; Orumaa, Argo; Jogiste, Kalev; Berninger, Frank; Koster, Kajar",Long-term effects of forest fires on soil greenhouse gas emissions and extracellular enzyme activities in a hemiboreal forest - ScienceDirect,10.1016/j.scitotenv.2019.135291,Wildfire,ScotsPine,BORF,Estonia,59.2,23.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kg_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Burned,NA,2.56,1.84,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190_7,12.288,8.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,4,8,Burn,Burned,65,High,"Ribeiro-Kumara, Christine; Pumpanen, Jukka; Heinonsalo, Jussi; Metslaid, Marek; Orumaa, Argo; Jogiste, Kalev; Berninger, Frank; Koster, Kajar",Long-term effects of forest fires on soil greenhouse gas emissions and extracellular enzyme activities in a hemiboreal forest - ScienceDirect,10.1016/j.scitotenv.2019.135291,Wildfire,ScotsPine,BORF,Estonia,59.2,23.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kg_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Burned,NA,8.41,3.43,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190_8,40.368,16.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,1,1,Control,Unburned,3,Mixed,"Roman-Cuesta, R. M.; Salinas, N.; Asbjornsen, H.; Oliveras, I.; Huaman, V.; Gutierrez, Y.; Puelles, L.; Kala, J.; Yabar, D.; Rojas, M.; Astete, R.; Jordan, D. Y.; Silman, M.; Mosandl, R.; Weber, M.; Stimm, B.; Guenter, S.; Knoke, T.; Malhi, Y.",Implications of fires on carbon budgets in Andean cloud montane forest: The importance of peat soils and tree resprouting - ScienceDirect,10.1016/j.foreco.2011.02.025,Wildfire,MontaneCloudForest,PEAT,Peru,-12.8,-71.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,MgC_per_hectare,Unburned,NA,NA,NA,69,NA,NA,NA,NA,45.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1209_1,NA,NA,69,NA,NA,NA,NA,45.7,NA,NA,NA,NA,NA,NA,NA,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,1,2,Burn,Burned,3,Mixed,"Roman-Cuesta, R. M.; Salinas, N.; Asbjornsen, H.; Oliveras, I.; Huaman, V.; Gutierrez, Y.; Puelles, L.; Kala, J.; Yabar, D.; Rojas, M.; Astete, R.; Jordan, D. Y.; Silman, M.; Mosandl, R.; Weber, M.; Stimm, B.; Guenter, S.; Knoke, T.; Malhi, Y.",Implications of fires on carbon budgets in Andean cloud montane forest: The importance of peat soils and tree resprouting - ScienceDirect,10.1016/j.foreco.2011.02.025,Wildfire,MontaneCloudForest,PEAT,Peru,-12.8,-71.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,MgC_per_hectare,Burned,NA,46,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,1209_2,46,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,1,1,Control,Control_ref,1,High,"Rothstein, DE; Yermakov, ZY; Buell, AL",Loss and recovery of ecosystem carbon pools following stand-replacing wildfire in Michigan jack pine forests (cdnsciencepub.com),10.1139/X04-063,Wildfire,JackPine,TEMF,USA,44.5,-84.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control_ref,NA,NA,NA,50.5,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218_1,NA,NA,50.5,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,2,2,Control,Control_ref,4,High,"Rothstein, DE; Yermakov, ZY; Buell, AL",Loss and recovery of ecosystem carbon pools following stand-replacing wildfire in Michigan jack pine forests (cdnsciencepub.com),10.1139/X04-063,Wildfire,JackPine,TEMF,USA,44.5,-84.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control_ref,NA,NA,NA,50.5,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218_2,NA,NA,50.5,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,3,3,Control,Control_ref,12,High,"Rothstein, DE; Yermakov, ZY; Buell, AL",Loss and recovery of ecosystem carbon pools following stand-replacing wildfire in Michigan jack pine forests (cdnsciencepub.com),10.1139/X04-063,Wildfire,JackPine,TEMF,USA,44.5,-84.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control_ref,NA,NA,NA,50.5,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218_3,NA,NA,50.5,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,4,4,Control,Control_ref,22,High,"Rothstein, DE; Yermakov, ZY; Buell, AL",Loss and recovery of ecosystem carbon pools following stand-replacing wildfire in Michigan jack pine forests (cdnsciencepub.com),10.1139/X04-063,Wildfire,JackPine,TEMF,USA,44.5,-84.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control_ref,NA,NA,NA,50.5,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218_4,NA,NA,50.5,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,5,5,Control,Control_ref,36,High,"Rothstein, DE; Yermakov, ZY; Buell, AL",Loss and recovery of ecosystem carbon pools following stand-replacing wildfire in Michigan jack pine forests (cdnsciencepub.com),10.1139/X04-063,Wildfire,JackPine,TEMF,USA,44.5,-84.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control_ref,NA,NA,NA,50.5,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218_5,NA,NA,50.5,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,1,6,Burn,Burned,1,High,"Rothstein, DE; Yermakov, ZY; Buell, AL",Loss and recovery of ecosystem carbon pools following stand-replacing wildfire in Michigan jack pine forests (cdnsciencepub.com),10.1139/X04-063,Wildfire,JackPine,TEMF,USA,44.5,-84.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Burned,NA,NA,NA,0.5,NA,NA,NA,NA,30.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218_6,NA,NA,0.5,NA,NA,NA,NA,30.6,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,2,7,Burn,Burned,4,High,"Rothstein, DE; Yermakov, ZY; Buell, AL",Loss and recovery of ecosystem carbon pools following stand-replacing wildfire in Michigan jack pine forests (cdnsciencepub.com),10.1139/X04-063,Wildfire,JackPine,TEMF,USA,44.5,-84.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Burned,NA,NA,NA,1,NA,NA,NA,NA,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218_7,NA,NA,1,NA,NA,NA,NA,12.7,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,3,8,Burn,Burned,12,High,"Rothstein, DE; Yermakov, ZY; Buell, AL",Loss and recovery of ecosystem carbon pools following stand-replacing wildfire in Michigan jack pine forests (cdnsciencepub.com),10.1139/X04-063,Wildfire,JackPine,TEMF,USA,44.5,-84.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Burned,NA,NA,NA,4.1,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218_8,NA,NA,4.1,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,4,9,Burn,Burned,22,High,"Rothstein, DE; Yermakov, ZY; Buell, AL",Loss and recovery of ecosystem carbon pools following stand-replacing wildfire in Michigan jack pine forests (cdnsciencepub.com),10.1139/X04-063,Wildfire,JackPine,TEMF,USA,44.5,-84.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Burned,NA,NA,NA,25.7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218_9,NA,NA,25.7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,5,10,Burn,Burned,36,High,"Rothstein, DE; Yermakov, ZY; Buell, AL",Loss and recovery of ecosystem carbon pools following stand-replacing wildfire in Michigan jack pine forests (cdnsciencepub.com),10.1139/X04-063,Wildfire,JackPine,TEMF,USA,44.5,-84.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Burned,NA,NA,NA,41,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218_10,NA,NA,41,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,1,1,Control,Unburned,0.1,Mixed,"Ryu, Jae-Hyun; Han, Kyung-Soo; Hong, Sungwook; Park, No-Wook; Lee, Yang-Won; Cho, Jaeil",Satellite-Based Evaluation of the Post-Fire Recovery Process from the Worst Forest Fire Case in South Korea,10.3390/rs10060918,Wildfire,Pinus densiflora,TEMF,South Korea,37.658521,128.904495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,gC_per_m2_per_mon,NA,NA,NA,NA,NA,NA,Unburned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1223_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,218,mon,NA,NA,NA,NA,NA,NA,NA,NA
1223,1,2,Burn,LowSeverity,0.1,Mixed,"Ryu, Jae-Hyun; Han, Kyung-Soo; Hong, Sungwook; Park, No-Wook; Lee, Yang-Won; Cho, Jaeil",Satellite-Based Evaluation of the Post-Fire Recovery Process from the Worst Forest Fire Case in South Korea,10.3390/rs10060918,Wildfire,Pinus densiflora,TEMF,South Korea,37.658521,128.904495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,gC_per_m2_per_mon,NA,NA,NA,NA,NA,NA,LowSeverity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1223_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,188,mon,NA,NA,NA,NA,NA,NA,NA,NA
1223,1,3,Burn,ModSeverity,0.1,Mixed,"Ryu, Jae-Hyun; Han, Kyung-Soo; Hong, Sungwook; Park, No-Wook; Lee, Yang-Won; Cho, Jaeil",Satellite-Based Evaluation of the Post-Fire Recovery Process from the Worst Forest Fire Case in South Korea,10.3390/rs10060918,Wildfire,Pinus densiflora,TEMF,South Korea,37.658521,128.904495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,gC_per_m2_per_mon,NA,NA,NA,NA,NA,NA,ModSeverity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1223_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,136,mon,NA,NA,NA,NA,NA,NA,NA,NA
1223,1,4,Burn,HighSeverity,0.1,Mixed,"Ryu, Jae-Hyun; Han, Kyung-Soo; Hong, Sungwook; Park, No-Wook; Lee, Yang-Won; Cho, Jaeil",Satellite-Based Evaluation of the Post-Fire Recovery Process from the Worst Forest Fire Case in South Korea,10.3390/rs10060918,Wildfire,Pinus densiflora,TEMF,South Korea,37.658521,128.904495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,gC_per_m2_per_mon,NA,NA,NA,NA,NA,NA,HighSeverity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1223_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,95,mon,NA,NA,NA,NA,NA,NA,NA,NA
1229,1,1,Control,Control_ref,1,Low,"Sala, A; Peters, GD; McIntyre, LR; Harrington, MG","Physiological responses of ponderosa pine in western Montana to thinning, prescribed fire and burning season",10.1093/treephys/25.3.339,RxFire,Pinus ponderosa,TEMF,USA,46.083333,-114.25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control_ref,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1229_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
